SaleID,CustomerID,ProductID,EmployeeID,Quantity,SaleDate,Price_x,TotalAmount,CustomerName,Age,Country,JoinDate,ProductName,Category,Price_y,EmployeeName,Department,HireDate,SaleMonth
161,1972,297,118,2,2022-10-22,118.21,236.42,Zain Barakat,18,Jordan,2020-12-13,Shoes_297,Clothing,118.21,Sara Rabie,IT,2020-03-02,10
162,538,943,252,3,2022-02-21,512.72,1538.16,Farah Hammad,31,Saudi Arabia,2022-02-23,Bed_943,Furniture,512.72,Noor Omari,IT,2018-07-29,2
163,729,142,18,2,2023-03-20,982.96,1965.92,Noor Al-Momani,29,Egypt,2023-04-09,Camera_142,Electronics,982.96,Sara Al-Momani,HR,2024-01-29,3
164,1178,897,256,1,2021-02-04,570.78,570.78,Khaled Darwish,34,Egypt,2022-04-28,Chair_897,Furniture,570.78,Lina Saleh,Sales,2017-04-13,2
165,154,785,245,2,2021-10-08,10.84,21.68,Salma Rabie,37,Qatar,2023-06-17,Novel_785,Books,10.84,Zain Barakat,Sales,2023-05-16,10
166,1710,737,153,3,2023-06-07,30.24,90.72,Yousef Qasem,25,Saudi Arabia,2021-05-30,Science Book_737,Books,30.24,Rami Haddad,Sales,2019-01-28,6
167,92,695,97,3,2021-03-24,37.6,112.8,Omar Masri,44,UAE,2021-09-04,Children Book_695,Books,37.6,Farah Al-Smadi,IT,2019-08-15,3
168,1457,733,186,3,2023-04-23,42.82,128.46,Rania Masri,42,Jordan,2020-06-28,Novel_733,Books,42.82,Rania Omari,Management,2020-12-15,4
169,338,53,30,3,2023-03-10,908.69,2726.07,Rania Al-Momani,31,Egypt,2022-03-01,Tablet_53,Electronics,908.69,Omar Khoury,Sales,2019-03-22,3
170,1504,118,115,3,2023-08-22,622.33,1866.99,Lina Darwish,34,Saudi Arabia,2022-12-28,Monitor_118,Electronics,622.33,Yousef Khoury,Support,2021-01-14,8
171,1717,365,241,1,2022-05-19,48.08,48.08,Lina Al-Smadi,38,Saudi Arabia,2022-09-24,Jacket_365,Clothing,48.08,Majed Haddad,Support,2020-03-09,5
172,1155,671,257,2,2022-04-28,14.87,29.74,Khaled Najjar,51,Jordan,2022-02-04,History Book_671,Books,14.87,Hassan Shami,HR,2024-06-27,4
173,450,958,113,4,2023-01-25,908.43,3633.72,Rania Najjar,24,Jordan,2021-07-04,Wardrobe_958,Furniture,908.43,Majed Masri,Support,2016-11-26,1
174,810,136,29,2,2022-02-27,1954.97,3909.94,Rania Najjar,26,Jordan,2022-07-14,Headphones_136,Electronics,1954.97,Tariq Omari,Support,2024-07-25,2
175,787,414,226,2,2023-08-07,15.82,31.64,Lina Najjar,43,Egypt,2021-09-03,Salad_414,Food,15.82,Mona Ayoub,HR,2018-01-02,8
176,273,77,244,1,2023-05-12,217.54,217.54,Yousef Najjar,46,Egypt,2024-02-08,Printer_77,Electronics,217.54,Noor Saleh,Management,2016-09-08,5
177,1953,848,19,1,2021-12-07,122.83,122.83,Rami Omari,25,Saudi Arabia,2023-05-08,Table_848,Furniture,122.83,Mona Khoury,Sales,2021-01-23,12
178,588,962,112,1,2023-01-05,483.13,483.13,Farah Khoury,26,Saudi Arabia,2022-11-23,Sofa_962,Furniture,483.13,Zain Haddad,IT,2018-10-14,1
179,177,557,212,1,2022-03-09,20.73,20.73,Majed Masri,35,Jordan,2022-01-05,Pasta_557,Food,20.73,Farah Masri,Management,2021-02-20,3
180,1720,18,233,2,2023-06-17,888.81,1777.62,Mona Rabie,30,Jordan,2020-01-14,Laptop_18,Electronics,888.81,Yousef Omari,Sales,2019-11-12,6
181,831,867,159,3,2023-07-30,255.02,765.06,Aya Darwish,21,Jordan,2024-02-05,Sofa_867,Furniture,255.02,Rami Najjar,HR,2023-10-30,7
182,643,941,60,3,2023-04-20,153.69,461.07,Khaled Shami,32,Jordan,2021-03-14,Wardrobe_941,Furniture,153.69,Ali Hammad,Sales,2020-05-03,4
183,1899,403,93,1,2021-04-13,15.63,15.63,Hassan Barakat,40,Jordan,2021-01-01,Pasta_403,Food,15.63,Tariq Hammad,Management,2016-02-03,4
184,1073,205,248,4,2023-04-25,113.77,455.08,Sara Omari,35,Saudi Arabia,2020-10-31,Shoes_205,Clothing,113.77,Aya Al-Momani,Sales,2018-05-14,4
185,567,499,158,2,2021-06-14,7.31,14.62,Hassan Shami,18,Jordan,2021-07-28,Juice_499,Food,7.31,Mona Al-Smadi,Support,2024-07-02,6
186,666,324,141,2,2022-12-17,88.68,177.36,Ali Rabie,36,Saudi Arabia,2023-12-30,Shoes_324,Clothing,88.68,Khaled Al-Smadi,Support,2022-07-28,12
187,1379,595,220,4,2021-09-25,40.32,161.28,Rania Darwish,28,Saudi Arabia,2023-01-04,Pasta_595,Food,40.32,Yousef Masri,Sales,2020-08-06,9
188,1736,562,89,1,2022-06-03,29.75,29.75,Lina Darwish,18,Jordan,2024-01-09,Chocolate_562,Food,29.75,Farah Barakat,Sales,2023-08-01,6
189,1332,281,155,2,2021-03-09,154.85,309.7,Ali Al-Smadi,47,Jordan,2020-12-29,Shoes_281,Clothing,154.85,Huda Najjar,IT,2017-04-06,3
190,868,166,233,4,2021-12-27,1837.92,7351.68,Salma Omari,38,Saudi Arabia,2022-01-05,Printer_166,Electronics,1837.92,Yousef Omari,Sales,2019-11-12,12
191,1909,243,193,3,2022-03-07,159.67,479.01,Aya Haddad,23,Saudi Arabia,2022-03-26,T-Shirt_243,Clothing,159.67,Noor Khoury,IT,2022-04-22,3
192,1654,889,99,4,2022-09-09,114.07,456.28,Yousef Shami,31,Jordan,2020-01-22,Table_889,Furniture,114.07,Huda Omari,IT,2015-08-20,9
193,1799,479,113,4,2023-01-17,29.59,118.36,Noor Ayoub,45,UAE,2023-11-05,Juice_479,Food,29.59,Majed Masri,Support,2016-11-26,1
194,1070,164,107,1,2023-04-13,960.03,960.03,Mona Shami,38,Egypt,2023-10-17,Laptop_164,Electronics,960.03,Tariq Omari,Sales,2015-12-14,4
195,302,324,24,2,2022-07-15,88.68,177.36,Hassan Barakat,29,Jordan,2021-01-07,Shoes_324,Clothing,88.68,Omar Khoury,IT,2019-10-29,7
196,868,568,281,4,2023-01-26,46.5,186.0,Salma Omari,38,Saudi Arabia,2022-01-05,Pasta_568,Food,46.5,Majed Masri,Sales,2019-11-22,1
197,912,551,204,2,2021-12-01,36.89,73.78,Tariq Masri,37,Saudi Arabia,2023-11-24,Burger_551,Food,36.89,Huda Al-Momani,Support,2019-08-25,12
198,408,831,11,2,2022-04-10,209.08,418.16,Aya Al-Smadi,33,Saudi Arabia,2020-04-21,Bed_831,Furniture,209.08,Rania Rabie,Management,2022-06-04,4
199,1213,640,205,1,2022-12-13,57.91,57.91,Ahmad Khoury,27,Jordan,2022-05-07,Science Book_640,Books,57.91,Zain Omari,IT,2019-07-06,12
200,822,903,25,3,2021-01-29,413.07,1239.21,Huda Masri,49,Saudi Arabia,2022-05-29,Chair_903,Furniture,413.07,Zain Hammad,Sales,2016-05-02,1
201,1854,634,140,2,2023-02-20,33.26,66.52,Noor Khoury,44,Saudi Arabia,2021-06-05,Science Book_634,Books,33.26,Mona Shami,Sales,2022-09-30,2
202,1153,759,123,1,2021-02-23,63.93,63.93,Mona Haddad,28,Saudi Arabia,2023-01-26,History Book_759,Books,63.93,Mona Qasem,Sales,2019-09-22,2
203,561,698,11,1,2022-10-19,24.79,24.79,Noor Masri,37,Saudi Arabia,2021-07-04,Children Book_698,Books,24.79,Rania Rabie,Management,2022-06-04,10
204,1561,208,266,4,2022-10-19,175.46,701.84,Sara Hammad,34,Egypt,2024-01-26,T-Shirt_208,Clothing,175.46,Omar Hammad,Support,2021-09-28,10
205,1290,315,81,2,2021-07-08,165.99,331.98,Rania Rabie,18,Jordan,2022-07-15,Jacket_315,Clothing,165.99,Ali Haddad,IT,2016-06-09,7
206,1142,304,109,1,2022-10-08,198.81,198.81,Sara Shami,48,Jordan,2024-01-06,Jeans_304,Clothing,198.81,Tariq Khoury,HR,2015-09-26,10
207,464,901,208,3,2022-03-31,549.9,1649.7,Yousef Khoury,37,Jordan,2023-02-07,Desk_901,Furniture,549.9,Ahmad Darwish,HR,2020-10-11,3
208,144,239,244,4,2023-03-22,48.86,195.44,Mona Khoury,36,Saudi Arabia,2021-12-25,Shoes_239,Clothing,48.86,Noor Saleh,Management,2016-09-08,3
209,442,727,276,3,2022-10-19,16.19,48.57,Omar Al-Momani,34,Egypt,2021-01-17,Children Book_727,Books,16.19,Aya Barakat,Sales,2024-04-11,10
210,1224,804,261,1,2021-05-20,349.56,349.56,Hassan Al-Momani,39,Egypt,2022-04-25,Sofa_804,Furniture,349.56,Hassan Ayoub,Sales,2018-03-21,5
211,1181,224,297,4,2021-01-04,42.65,170.6,Ali Haddad,36,Jordan,2023-10-08,T-Shirt_224,Clothing,42.65,Salma Masri,Sales,2022-03-24,1
212,487,88,63,2,2022-02-15,802.38,1604.76,Lina Qasem,28,Jordan,2020-09-03,Monitor_88,Electronics,802.38,Tariq Qasem,Sales,2016-10-02,2
213,860,537,184,4,2021-07-24,14.41,57.64,Rania Ayoub,41,Qatar,2023-05-06,Juice_537,Food,14.41,Rania Masri,Sales,2021-05-09,7
214,1158,429,32,4,2022-10-06,37.72,150.88,Sara Khoury,57,Egypt,2020-04-03,Burger_429,Food,37.72,Omar Ayoub,IT,2020-02-26,10
215,1936,220,283,3,2021-11-09,80.92,242.76,Khaled Al-Momani,19,Saudi Arabia,2022-06-10,Shoes_220,Clothing,80.92,Salma Najjar,HR,2022-04-03,11
216,148,275,7,2,2021-11-18,192.91,385.82,Ali Hammad,21,Saudi Arabia,2021-07-27,Jeans_275,Clothing,192.91,Tariq Shami,Support,2023-11-22,11
217,1360,647,174,1,2022-08-13,14.58,14.58,Rami Najjar,36,Jordan,2023-06-14,Novel_647,Books,14.58,Noor Ayoub,Sales,2023-05-01,8
218,1095,954,146,3,2021-03-26,485.3,1455.9,Noor Najjar,42,Saudi Arabia,2022-02-14,Desk_954,Furniture,485.3,Ahmad Masri,Support,2024-02-06,3
219,1257,745,252,2,2021-04-24,15.78,31.56,Majed Masri,51,Jordan,2022-09-10,History Book_745,Books,15.78,Noor Omari,IT,2018-07-29,4
220,1358,977,166,1,2021-06-11,464.82,464.82,Rami Saleh,38,Saudi Arabia,2020-04-14,Desk_977,Furniture,464.82,Mona Darwish,HR,2017-12-22,6
221,811,66,103,4,2021-09-13,954.37,3817.48,Lina Darwish,33,Egypt,2021-07-14,Smartphone_66,Electronics,954.37,Noor Najjar,Sales,2017-08-19,9
222,666,592,193,2,2022-06-13,25.34,50.68,Ali Rabie,36,Saudi Arabia,2023-12-30,Pasta_592,Food,25.34,Noor Khoury,IT,2022-04-22,6
223,90,423,17,3,2023-01-01,24.35,73.05,Mona Qasem,40,UAE,2020-04-10,Burger_423,Food,24.35,Mona Khoury,Sales,2018-11-08,1
224,1358,255,90,1,2023-09-20,138.6,138.6,Rami Saleh,38,Saudi Arabia,2020-04-14,Shoes_255,Clothing,138.6,Rami Barakat,IT,2022-01-04,9
225,199,125,86,1,2023-02-26,1576.99,1576.99,Rania Omari,35,Saudi Arabia,2021-04-21,Camera_125,Electronics,1576.99,Noor Al-Momani,HR,2023-04-28,2
226,1185,146,103,2,2023-05-01,361.2,722.4,Huda Najjar,25,Saudi Arabia,2022-07-25,Printer_146,Electronics,361.2,Noor Najjar,Sales,2017-08-19,5
227,538,615,82,2,2022-10-27,30.06,60.12,Farah Hammad,31,Saudi Arabia,2022-02-23,Biography_615,Books,30.06,Rania Al-Momani,Support,2024-05-21,10
228,1145,385,126,4,2023-02-21,137.86,551.44,Huda Rabie,33,UAE,2020-07-18,Dress_385,Clothing,137.86,Huda Barakat,Sales,2022-10-21,2
229,301,447,38,1,2021-05-14,6.45,6.45,Khaled Hammad,26,Saudi Arabia,2020-03-07,Burger_447,Food,6.45,Majed Hammad,Management,2023-09-28,5
230,724,387,213,4,2023-05-18,68.84,275.36,Zain Khoury,42,Jordan,2021-06-15,Scarf_387,Clothing,68.84,Ali Shami,Support,2017-01-09,5
231,1599,383,225,4,2022-09-01,162.05,648.2,Rami Darwish,35,Jordan,2022-01-06,Jeans_383,Clothing,162.05,Noor Najjar,Sales,2020-03-29,9
232,963,277,222,3,2022-12-04,115.7,347.1,Mona Omari,36,Jordan,2022-10-08,Jeans_277,Clothing,115.7,Noor Al-Smadi,Sales,2022-05-30,12
233,1460,382,247,3,2022-02-25,30.82,92.46,Ahmad Al-Smadi,41,Saudi Arabia,2020-12-30,Jeans_382,Clothing,30.82,Zain Al-Momani,Sales,2023-08-02,2
234,68,124,136,2,2023-03-23,1587.68,3175.36,Lina Haddad,45,Jordan,2022-07-14,Laptop_124,Electronics,1587.68,Omar Haddad,Sales,2016-02-05,3
235,1789,926,286,2,2023-08-20,278.88,557.76,Tariq Qasem,38,Saudi Arabia,2023-05-15,Bed_926,Furniture,278.88,Farah Khoury,Sales,2016-10-14,8
236,1946,267,231,2,2021-11-24,104.25,208.5,Rami Haddad,31,UAE,2022-02-26,T-Shirt_267,Clothing,104.25,Majed Darwish,Sales,2024-07-24,11
237,459,790,9,3,2022-04-08,13.98,41.94,Yousef Omari,29,Egypt,2021-12-05,Novel_790,Books,13.98,Lina Shami,IT,2017-04-07,4
238,1538,111,225,4,2022-05-05,1289.69,5158.76,Tariq Najjar,29,Jordan,2020-10-18,Tablet_111,Electronics,1289.69,Noor Najjar,Sales,2020-03-29,5
239,398,381,107,4,2023-06-14,27.83,111.32,Yousef Al-Momani,48,Jordan,2021-07-30,Shoes_381,Clothing,27.83,Tariq Omari,Sales,2015-12-14,6
240,620,825,187,3,2023-01-23,736.85,2210.55,Sara Ayoub,37,Jordan,2023-10-27,Wardrobe_825,Furniture,736.85,Rania Omari,Support,2020-04-30,1
241,1310,601,221,2,2021-05-17,31.73,63.46,Khaled Al-Smadi,39,Saudi Arabia,2021-10-02,Children Book_601,Books,31.73,Yousef Haddad,IT,2017-05-22,5
242,1585,899,95,2,2021-09-24,649.48,1298.96,Sara Khoury,39,Saudi Arabia,2023-03-04,Table_899,Furniture,649.48,Salma Barakat,HR,2018-11-14,9
243,1164,158,195,4,2021-06-27,872.56,3490.24,Farah Hammad,18,UAE,2022-04-18,Camera_158,Electronics,872.56,Tariq Rabie,Sales,2018-05-21,6
244,730,728,242,1,2022-12-05,54.15,54.15,Noor Qasem,27,Saudi Arabia,2023-12-21,History Book_728,Books,54.15,Tariq Hammad,Sales,2016-08-28,12
245,556,896,230,1,2022-08-31,228.78,228.78,Farah Ayoub,30,Saudi Arabia,2021-11-09,Table_896,Furniture,228.78,Lina Ayoub,Sales,2021-11-21,8
246,1953,813,5,1,2023-04-27,296.55,296.55,Rami Omari,25,Saudi Arabia,2023-05-08,Bed_813,Furniture,296.55,Ali Al-Momani,Sales,2023-08-10,4
247,781,548,4,1,2021-12-02,28.39,28.39,Yousef Saleh,36,Jordan,2021-02-02,Salad_548,Food,28.39,Zain Khoury,Sales,2020-10-30,12
248,1614,599,264,2,2023-03-30,13.56,27.12,Sara Al-Smadi,34,Jordan,2020-06-16,Burger_599,Food,13.56,Ahmad Hammad,HR,2017-11-16,3
249,1752,118,253,3,2021-10-16,622.33,1866.99,Lina Barakat,41,Saudi Arabia,2022-04-21,Monitor_118,Electronics,622.33,Hassan Qasem,Sales,2024-04-23,10
250,894,328,163,3,2021-07-23,176.56,529.68,Ahmad Shami,46,Saudi Arabia,2020-04-08,T-Shirt_328,Clothing,176.56,Farah Hammad,Support,2021-01-03,7
251,610,960,141,1,2021-03-28,992.15,992.15,Aya Ayoub,49,Jordan,2022-01-08,Sofa_960,Furniture,992.15,Khaled Al-Smadi,Support,2022-07-28,3
252,748,694,296,3,2022-03-01,40.22,120.66,Mona Al-Momani,27,Jordan,2021-01-05,Biography_694,Books,40.22,Omar Haddad,Sales,2016-12-21,3
253,282,68,19,4,2022-01-12,921.07,3684.28,Hassan Qasem,41,Jordan,2023-11-21,Printer_68,Electronics,921.07,Mona Khoury,Sales,2021-01-23,1
254,661,434,82,1,2021-07-06,11.84,11.84,Majed Najjar,29,Saudi Arabia,2020-01-18,Pasta_434,Food,11.84,Rania Al-Momani,Support,2024-05-21,7
255,924,359,4,2,2022-02-07,24.36,48.72,Tariq Shami,27,UAE,2023-05-25,Scarf_359,Clothing,24.36,Zain Khoury,Sales,2020-10-30,2
256,1840,671,128,1,2023-06-17,14.87,14.87,Rania Masri,32,Jordan,2020-03-29,History Book_671,Books,14.87,Salma Khoury,HR,2021-08-05,6
257,996,797,187,4,2022-01-22,72.72,290.88,Ali Saleh,32,Jordan,2022-01-02,Biography_797,Books,72.72,Rania Omari,Support,2020-04-30,1
258,1960,443,146,3,2023-08-26,26.09,78.27,Noor Haddad,37,Jordan,2021-02-17,Chocolate_443,Food,26.09,Ahmad Masri,Support,2024-02-06,8
259,1602,164,152,3,2023-05-05,960.03,2880.09,Rania Saleh,48,UAE,2021-11-10,Laptop_164,Electronics,960.03,Majed Al-Smadi,Management,2018-05-11,5
260,746,973,93,3,2023-06-25,513.35,1540.05,Huda Haddad,27,Saudi Arabia,2023-09-08,Desk_973,Furniture,513.35,Tariq Hammad,Management,2016-02-03,6
261,1481,361,31,2,2022-08-08,130.92,261.84,Rania Omari,42,UAE,2024-01-15,Jacket_361,Clothing,130.92,Yousef Al-Momani,Management,2019-12-18,8
262,87,585,28,1,2021-08-18,30.69,30.69,Farah Masri,44,UAE,2021-12-29,Burger_585,Food,30.69,Noor Saleh,Sales,2018-07-12,8
263,1103,119,137,2,2021-01-22,1892.79,3785.58,Noor Saleh,55,UAE,2020-06-29,Tablet_119,Electronics,1892.79,Rami Khoury,HR,2024-01-24,1
264,1229,853,90,4,2023-08-29,969.92,3879.68,Lina Saleh,44,Egypt,2023-12-07,Bed_853,Furniture,969.92,Rami Barakat,IT,2022-01-04,8
265,791,195,49,2,2021-01-24,1486.43,2972.86,Ahmad Al-Momani,39,Saudi Arabia,2020-10-08,Printer_195,Electronics,1486.43,Tariq Haddad,IT,2023-07-27,1
266,1361,601,258,1,2023-08-04,31.73,31.73,Hassan Masri,34,Saudi Arabia,2023-09-17,Children Book_601,Books,31.73,Hassan Hammad,Support,2019-08-17,8
267,1278,857,6,3,2022-07-26,290.51,871.53,Mona Shami,38,Jordan,2020-11-25,Sofa_857,Furniture,290.51,Noor Najjar,HR,2020-07-09,7
268,304,588,29,3,2022-10-25,36.74,110.22,Omar Al-Smadi,41,Jordan,2021-10-13,Pasta_588,Food,36.74,Tariq Omari,Support,2024-07-25,10
269,1404,733,156,3,2022-09-19,42.82,128.46,Omar Saleh,42,Egypt,2023-06-26,Novel_733,Books,42.82,Tariq Rabie,Support,2020-07-28,9
270,130,651,263,3,2022-10-04,50.23,150.69,Ahmad Darwish,29,Jordan,2020-03-28,Children Book_651,Books,50.23,Sara Rabie,Sales,2016-10-19,10
271,596,884,34,2,2021-08-23,726.67,1453.34,Rania Darwish,29,Saudi Arabia,2022-11-03,Table_884,Furniture,726.67,Farah Hammad,Sales,2015-05-15,8
272,1300,907,237,1,2023-07-18,425.71,425.71,Rami Omari,38,Saudi Arabia,2022-11-12,Wardrobe_907,Furniture,425.71,Lina Rabie,Support,2015-09-03,7
273,1723,241,138,1,2021-04-02,167.5,167.5,Mona Najjar,42,Saudi Arabia,2022-06-19,Jacket_241,Clothing,167.5,Ahmad Al-Momani,Sales,2020-06-23,4
274,558,509,57,1,2023-09-25,14.76,14.76,Rania Shami,30,Saudi Arabia,2021-05-01,Burger_509,Food,14.76,Tariq Khoury,HR,2021-01-18,9
275,899,666,175,2,2022-04-19,68.57,137.14,Aya Haddad,47,Egypt,2020-04-08,Children Book_666,Books,68.57,Huda Al-Smadi,Sales,2016-01-12,4
276,1207,565,214,3,2021-07-23,30.6,91.8,Salma Qasem,27,Jordan,2023-09-08,Juice_565,Food,30.6,Lina Rabie,Management,2015-03-18,7
277,1292,142,27,3,2021-09-26,982.96,2948.88,Lina Masri,59,Saudi Arabia,2023-06-15,Camera_142,Electronics,982.96,Huda Shami,HR,2020-01-18,9
278,1832,832,295,1,2022-12-20,941.54,941.54,Tariq Hammad,37,Saudi Arabia,2023-01-09,Wardrobe_832,Furniture,941.54,Sara Shami,Sales,2021-03-05,12
279,1346,976,119,3,2023-05-23,794.65,2383.95,Mona Al-Smadi,20,Saudi Arabia,2020-11-25,Bed_976,Furniture,794.65,Majed Darwish,Sales,2022-05-18,5
280,1536,906,147,2,2021-06-22,979.11,1958.22,Huda Al-Smadi,19,UAE,2023-08-15,Wardrobe_906,Furniture,979.11,Zain Ayoub,Support,2023-07-31,6
281,1636,31,265,4,2021-02-20,1429.59,5718.36,Hassan Khoury,30,Jordan,2023-01-18,Monitor_31,Electronics,1429.59,Noor Haddad,Sales,2022-09-14,2
282,78,223,258,3,2022-02-15,116.54,349.62,Rami Darwish,32,Qatar,2023-11-28,Scarf_223,Clothing,116.54,Hassan Hammad,Support,2019-08-17,2
283,784,804,189,4,2022-09-25,349.56,1398.24,Aya Ayoub,41,UAE,2023-10-26,Sofa_804,Furniture,349.56,Tariq Rabie,Support,2017-05-09,9
284,1363,266,231,4,2022-03-16,138.03,552.12,Rami Hammad,36,Jordan,2022-10-01,Jeans_266,Clothing,138.03,Majed Darwish,Sales,2024-07-24,3
285,674,282,198,4,2022-09-07,154.3,617.2,Lina Rabie,31,Jordan,2021-05-31,Dress_282,Clothing,154.3,Hassan Al-Smadi,Sales,2018-05-13,9
286,1580,788,239,3,2021-09-24,27.63,82.89,Ali Haddad,26,Egypt,2023-09-12,Science Book_788,Books,27.63,Farah Ayoub,HR,2017-04-01,9
287,1533,381,70,4,2021-06-02,27.83,111.32,Omar Saleh,38,Saudi Arabia,2021-12-05,Shoes_381,Clothing,27.83,Omar Omari,HR,2019-03-28,6
288,238,556,252,3,2021-04-02,23.63,70.89,Mona Darwish,36,Jordan,2023-05-17,Salad_556,Food,23.63,Noor Omari,IT,2018-07-29,4
289,1158,62,193,1,2023-09-09,673.13,673.13,Sara Khoury,57,Egypt,2020-04-03,Camera_62,Electronics,673.13,Noor Khoury,IT,2022-04-22,9
290,1997,713,25,2,2022-01-12,23.01,46.02,Omar Rabie,34,Saudi Arabia,2023-02-19,Biography_713,Books,23.01,Zain Hammad,Sales,2016-05-02,1
291,1216,847,70,4,2021-06-24,225.95,903.8,Huda Rabie,47,Jordan,2021-05-23,Table_847,Furniture,225.95,Omar Omari,HR,2019-03-28,6
292,1380,521,156,4,2023-08-28,7.21,28.84,Yousef Darwish,53,Saudi Arabia,2022-04-06,Pizza_521,Food,7.21,Tariq Rabie,Support,2020-07-28,8
293,278,71,146,1,2022-08-04,611.42,611.42,Hassan Qasem,28,Egypt,2021-10-11,Monitor_71,Electronics,611.42,Ahmad Masri,Support,2024-02-06,8
294,1042,602,219,2,2021-05-01,20.03,40.06,Lina Darwish,30,Jordan,2020-04-04,Science Book_602,Books,20.03,Lina Rabie,HR,2021-06-20,5
295,524,536,49,1,2021-01-15,28.61,28.61,Salma Khoury,40,Saudi Arabia,2020-11-02,Salad_536,Food,28.61,Tariq Haddad,IT,2023-07-27,1
296,180,140,194,2,2023-01-06,1275.65,2551.3,Majed Masri,62,Jordan,2022-09-19,Camera_140,Electronics,1275.65,Noor Haddad,Sales,2024-03-28,1
297,123,316,40,4,2022-06-23,122.69,490.76,Aya Al-Momani,49,Saudi Arabia,2021-02-08,T-Shirt_316,Clothing,122.69,Rania Shami,Sales,2022-12-02,6
298,1270,340,85,2,2022-03-22,59.98,119.96,Farah Darwish,47,Egypt,2020-02-21,T-Shirt_340,Clothing,59.98,Khaled Shami,HR,2024-01-29,3
299,1758,888,4,1,2023-03-03,651.2,651.2,Salma Saleh,44,Jordan,2023-04-28,Desk_888,Furniture,651.2,Zain Khoury,Sales,2020-10-30,3
300,1397,590,290,4,2023-08-01,23.62,94.48,Farah Shami,21,Jordan,2020-08-22,Pasta_590,Food,23.62,Ahmad Shami,Support,2017-11-24,8
301,1075,726,247,1,2023-08-09,46.63,46.63,Zain Masri,44,Jordan,2023-06-09,Novel_726,Books,46.63,Zain Al-Momani,Sales,2023-08-02,8
302,1095,528,5,4,2022-04-10,46.92,187.68,Noor Najjar,42,Saudi Arabia,2022-02-14,Pasta_528,Food,46.92,Ali Al-Momani,Sales,2023-08-10,4
303,480,541,226,3,2023-04-28,37.58,112.74,Sara Saleh,46,Saudi Arabia,2022-10-25,Salad_541,Food,37.58,Mona Ayoub,HR,2018-01-02,4
304,1584,416,150,4,2022-11-21,45.94,183.76,Salma Rabie,35,Jordan,2020-11-08,Pasta_416,Food,45.94,Lina Najjar,Support,2016-11-13,11
305,1043,467,238,2,2022-05-22,30.1,60.2,Majed Omari,45,Qatar,2020-05-09,Pizza_467,Food,30.1,Yousef Rabie,Sales,2020-11-09,5
306,1798,375,148,2,2021-05-02,118.36,236.72,Majed Omari,27,Jordan,2024-01-23,Jeans_375,Clothing,118.36,Rami Hammad,HR,2022-06-26,5
307,84,291,103,2,2021-08-18,182.45,364.9,Mona Qasem,29,UAE,2020-07-05,Jacket_291,Clothing,182.45,Noor Najjar,Sales,2017-08-19,8
308,1179,43,175,2,2023-01-01,1068.13,2136.26,Salma Khoury,25,Jordan,2020-04-05,Printer_43,Electronics,1068.13,Huda Al-Smadi,Sales,2016-01-12,1
309,565,864,236,2,2021-07-28,524.1,1048.2,Rami Qasem,47,UAE,2021-09-12,Sofa_864,Furniture,524.1,Rania Al-Smadi,Sales,2022-01-11,7
310,619,887,34,3,2021-07-15,220.03,660.09,Salma Hammad,39,Egypt,2020-09-10,Sofa_887,Furniture,220.03,Farah Hammad,Sales,2015-05-15,7
311,357,53,172,4,2023-08-27,908.69,3634.76,Khaled Khoury,34,Saudi Arabia,2020-05-30,Tablet_53,Electronics,908.69,Noor Al-Momani,Management,2017-07-14,8
312,816,788,6,4,2023-06-02,27.63,110.52,Rania Al-Smadi,20,Jordan,2022-09-29,Science Book_788,Books,27.63,Noor Najjar,HR,2020-07-09,6
313,647,883,285,3,2023-04-13,781.8,2345.4,Rami Hammad,18,Jordan,2023-10-19,Table_883,Furniture,781.8,Salma Shami,IT,2017-04-07,4
314,443,232,225,3,2023-03-12,147.19,441.57,Hassan Barakat,18,Jordan,2022-07-01,Dress_232,Clothing,147.19,Noor Najjar,Sales,2020-03-29,3
315,1093,212,53,2,2021-09-30,125.25,250.5,Huda Al-Momani,42,Jordan,2023-02-01,Jacket_212,Clothing,125.25,Huda Haddad,Sales,2020-07-02,9
316,523,8,257,1,2021-10-22,1645.3,1645.3,Hassan Omari,28,UAE,2022-04-28,Laptop_8,Electronics,1645.3,Hassan Shami,HR,2024-06-27,10
317,143,634,59,1,2023-02-04,33.26,33.26,Huda Saleh,18,Saudi Arabia,2020-12-19,Science Book_634,Books,33.26,Yousef Qasem,HR,2020-04-08,2
318,192,483,246,2,2022-05-22,45.31,90.62,Yousef Qasem,43,Jordan,2020-03-01,Juice_483,Food,45.31,Farah Barakat,Sales,2022-09-08,5
319,1411,42,7,3,2022-01-27,1924.39,5773.17,Ali Rabie,48,Jordan,2022-03-01,Camera_42,Electronics,1924.39,Tariq Shami,Support,2023-11-22,1
320,378,333,214,4,2021-05-14,27.41,109.64,Omar Omari,36,Egypt,2020-03-04,Shoes_333,Clothing,27.41,Lina Rabie,Management,2015-03-18,5
321,581,233,78,1,2022-03-18,73.05,73.05,Khaled Shami,38,Qatar,2023-08-15,Shoes_233,Clothing,73.05,Tariq Najjar,IT,2015-04-26,3
322,535,70,189,1,2023-05-27,1962.69,1962.69,Rami Masri,28,Jordan,2021-12-05,Smartphone_70,Electronics,1962.69,Tariq Rabie,Support,2017-05-09,5
